GA_Id,Name,YE_Id,Comment,Filename,FileToRun,FilenameIndex,ScrnshotFilename,MU_Id,GE_Id,PU_Id,DI_Id,CR_Id,SidFilename,DateLastPlayed,TimesPlayed,CCode,HighScore,FA,SA,Fav,PR_Id,LA_Id,Extras,Classic,Rating,V_LoadingScreen,V_HighScoreSaver,V_IncludedDocs,V_PalNTSC,V_TrueDriveEmu,V_Length,V_Trainers,PlayersFrom,PlayersTo,PlayersSim,V_Comment,Adult,MemoText,Prequel,Sequel,Related,Control,CRC,Filesize,Version,Gemus,V_LengthType
17180,"Golden Boulder - Who Dares Wins 05",43,"","g\GBWDW05_17180_01.zip","",0,"G\Golden_Boulder_-_Who_Dares_Wins_05.png",114,54,39,8,7,"","",0,4,"",0,0,0,6646,8,0,0,0,0,1,0,3,0,77,0,1,2,0,"",0,"",17179,17181,0,1,"",0,1,"",0
17181,"Golden Boulder - Who Dares Wins 06",43,"","g\GBWDW06_17181_01.zip","",0,"G\Golden_Boulder_-_Who_Dares_Wins_06.png",114,54,39,8,7,"","",0,4,"",0,0,0,6646,8,0,0,0,0,1,0,3,0,75,0,1,2,0,"",0,"",17180,17182,0,1,"",0,1,"",0
17182,"Golden Boulder - Who Dares Wins 07",43,"","g\GBWDW07_17182_01.zip","",0,"G\Golden_Boulder_-_Who_Dares_Wins_07.png",114,54,39,8,7,"","",0,4,"",0,0,0,6646,8,0,0,0,0,1,0,3,0,79,0,1,2,0,"",0,"",17181,17183,0,1,"",0,1,"",0
17183,"Golden Boulder - Who Dares Wins 08",43,"","g\GBWDW08_17183_01.zip","",0,"G\Golden_Boulder_-_Who_Dares_Wins_08.png",114,54,39,8,7,"","",0,4,"",0,0,0,6646,8,0,0,0,0,1,0,3,0,78,0,1,2,0,"",0,"",17182,17184,0,1,"",0,1,"",0
17184,"Golden Boulder - Who Dares Wins 09",43,"","g\GBWDW09_17184_01.zip","",0,"G\Golden_Boulder_-_Who_Dares_Wins_09.png",114,54,39,8,7,"","",0,4,"",0,0,0,6646,8,0,0,0,0,1,0,3,0,75,0,1,2,0,"",0,"",17183,17185,0,1,"",0,1,"",0
17185,"Golden Boulder - Who Dares Wins 10",43,"","g\GBWDW10_17185_01.zip","",0,"G\Golden_Boulder_-_Who_Dares_Wins_10.png",114,54,39,8,7,"","",0,4,"",0,0,0,6646,8,0,0,0,0,1,0,3,0,76,0,1,2,0,"",0,"",17184,17186,0,1,"",0,1,"",0
17186,"Golden Boulder - Who Dares Wins 11",43,"","g\GBWDW11_17186_01.zip","",0,"G\Golden_Boulder_-_Who_Dares_Wins_11.png",114,54,39,8,7,"","",0,4,"",0,0,0,6646,8,0,0,0,0,1,0,3,0,78,0,1,2,0,"",0,"",17185,17187,0,1,"",0,1,"",0
17187,"Golden Boulder - Who Dares Wins 12",43,"","g\GBWDW12_17187_01.zip","",0,"G\Golden_Boulder_-_Who_Dares_Wins_12.png",114,54,39,8,7,"","",0,4,"",0,0,0,6646,8,0,0,0,0,1,0,3,0,81,0,1,2,0,"",0,"",17186,17188,0,1,"",0,1,"",0
17188,"Golden Boulder - Who Dares Wins 13",43,"","g\GBWDW13_17188_01.zip","",0,"G\Golden_Boulder_-_Who_Dares_Wins_13.png",114,54,39,8,7,"","",0,4,"",0,0,0,6646,8,0,0,0,0,1,0,3,0,80,0,1,2,0,"",0,"",17187,17189,0,1,"",0,1,"",0
17189,"Golden Boulder - Who Dares Wins 14",43,"","g\GBWDW14_17189_01.zip","",0,"G\Golden_Boulder_-_Who_Dares_Wins_14.png",114,54,39,8,7,"","",0,4,"",0,0,0,6646,8,0,0,0,0,1,0,3,0,80,0,1,2,0,"",0,"",17188,17190,0,1,"",0,1,"",0
17190,"Golden Boulder - Who Dares Wins 15",43,"","g\GBWDW15_17190_01.zip","",0,"G\Golden_Boulder_-_Who_Dares_Wins_15.png",114,54,39,8,7,"","",0,4,"",0,0,0,6646,8,0,0,0,0,1,0,3,0,82,0,1,2,0,"",0,"",17189,17191,0,1,"",0,1,"",0
17191,"Golden Boulder - Who Dares Wins 16",43,"","g\GBWDW16_17191_01.zip","",0,"G\Golden_Boulder_-_Who_Dares_Wins_16.png",114,54,39,8,7,"","",0,4,"",0,0,0,6646,8,0,0,0,0,1,0,3,0,81,0,1,2,0,"",0,"",17190,17209,0,1,"",0,1,"",0
17192,"Golden Boulder - Who Dares Wins 21",43,"","g\GBWDW21_17192_01.zip","",0,"G\Golden_Boulder_-_Who_Dares_Wins_21.png",114,54,39,8,7,"","",0,4,"",0,0,0,6646,8,0,0,0,0,1,0,3,0,81,0,1,2,0,"",0,"",17212,17193,0,1,"",0,1,"",0
17193,"Golden Boulder - Who Dares Wins 22",43,"","g\GBWDW22_17193_01.zip","",0,"G\Golden_Boulder_-_Who_Dares_Wins_22.png",114,54,39,8,7,"","",0,4,"",0,0,0,6646,8,0,0,0,0,1,0,3,0,78,0,1,2,0,"",0,"",17192,17194,0,1,"",0,1,"",0
17194,"Golden Boulder - Who Dares Wins 23",43,"","g\GBWDW23_17194_01.zip","",0,"G\Golden_Boulder_-_Who_Dares_Wins_23.png",114,54,39,8,7,"","",0,4,"",0,0,0,6646,8,0,0,0,0,1,0,3,0,82,0,1,2,0,"",0,"",17193,17195,0,1,"",0,1,"",0
17195,"Golden Boulder - Who Dares Wins 24",43,"","g\GBWDW24_17195_01.zip","",0,"G\Golden_Boulder_-_Who_Dares_Wins_24.png",114,54,39,8,7,"","",0,4,"",0,0,0,6646,8,0,0,0,0,1,0,3,0,80,0,1,2,0,"",0,"",17194,17196,0,1,"",0,1,"",0
17196,"Golden Boulder - Who Dares Wins 25",43,"","g\GBWDW25_17196_01.zip","",0,"G\Golden_Boulder_-_Who_Dares_Wins_25.png",114,54,39,8,7,"","",0,4,"",0,0,0,6646,8,0,0,0,0,1,0,3,0,81,0,1,2,0,"",0,"",17195,17197,0,1,"",0,1,"",0
17197,"Golden Boulder - Who Dares Wins 26",43,"","g\GBWDW26_17197_01.zip","",0,"G\Golden_Boulder_-_Who_Dares_Wins_26.png",114,54,39,8,7,"","",0,4,"",0,0,0,6646,8,0,0,0,0,1,0,3,0,78,0,1,2,0,"",0,"",17196,17199,0,1,"",0,1,"",0
17199,"Golden Boulder - Who Dares Wins 27",43,"","g\GBWDW27_17199_01.zip","",0,"G\Golden_Boulder_-_Who_Dares_Wins_27.png",114,54,39,8,7,"","",0,4,"",0,0,0,6646,8,0,0,0,0,1,0,3,0,79,0,1,2,0,"",0,"",17197,17200,0,1,"",0,1,"",0
17200,"Golden Boulder - Who Dares Wins 28",43,"","g\GBWDW28_17200_01.zip","",0,"G\Golden_Boulder_-_Who_Dares_Wins_28.png",114,54,39,8,7,"","",0,4,"",0,0,0,6646,8,0,0,0,0,1,0,3,0,78,0,1,2,0,"",0,"",17199,17201,0,1,"",0,1,"",0
17201,"Golden Boulder - Who Dares Wins 29",43,"","g\GBWDW29_17201_01.zip","",0,"G\Golden_Boulder_-_Who_Dares_Wins_29.png",114,54,39,8,7,"","",0,4,"",0,0,0,6646,8,0,0,0,0,1,0,3,0,76,0,1,2,0,"",0,"",17200,17202,0,1,"",0,1,"",0
17202,"Golden Boulder - Who Dares Wins 30",43,"","g\GBWDW30_17202_01.zip","",0,"G\Golden_Boulder_-_Who_Dares_Wins_30.png",114,54,39,8,7,"","",0,4,"",0,0,0,6646,8,0,0,0,0,1,0,3,0,76,0,1,2,0,"",0,"",17201,17203,0,1,"",0,1,"",0
17203,"Golden Boulder - Who Dares Wins 31",43,"","g\GBWDW31_17203_01.zip","",0,"G\Golden_Boulder_-_Who_Dares_Wins_31.png",114,54,39,8,7,"","",0,4,"",0,0,0,6646,8,0,0,0,0,1,0,3,0,81,0,1,2,0,"",0,"",17202,17204,0,1,"",0,1,"",0
17204,"Golden Boulder - Who Dares Wins 32",43,"","g\GBWDW32_17204_01.zip","",0,"G\Golden_Boulder_-_Who_Dares_Wins_32.png",114,54,39,8,7,"","",0,4,"",0,0,0,6646,8,0,0,0,0,1,0,3,0,79,0,1,2,0,"",0,"",17203,17205,0,1,"",0,1,"",0
17205,"Golden Boulder - Who Dares Wins 33",43,"","g\GBWDW33_17205_01.zip","",0,"G\Golden_Boulder_-_Who_Dares_Wins_33.png",114,54,39,8,7,"","",0,4,"",0,0,0,6646,8,0,0,0,0,1,0,3,0,80,0,1,2,0,"",0,"",17204,17206,0,1,"",0,1,"",0
17206,"Golden Boulder - Who Dares Wins 34",43,"","g\GBWDW34_17206_01.zip","",0,"G\Golden_Boulder_-_Who_Dares_Wins_34.png",114,54,39,8,7,"","",0,4,"",0,0,0,6646,8,0,0,0,0,1,0,3,0,78,0,1,2,0,"",0,"",17205,17207,0,1,"",0,1,"",0
17207,"Golden Boulder - Who Dares Wins 35",43,"","g\GBWDW35_17207_01.zip","",0,"G\Golden_Boulder_-_Who_Dares_Wins_35.png",114,54,39,8,7,"","",0,4,"",0,0,0,6646,8,0,0,0,0,1,0,3,0,78,0,1,2,0,"",0,"",17206,17208,0,1,"",0,1,"",0
17208,"Golden Boulder - Who Dares Wins 36",43,"","g\GBWDW36_17208_01.zip","",0,"G\Golden_Boulder_-_Who_Dares_Wins_36.png",114,54,39,8,7,"","",0,4,"",0,0,0,6646,8,0,0,0,0,1,0,3,0,77,0,1,2,0,"",0,"",17207,0,0,1,"",0,1,"",0
17209,"Golden Boulder - Who Dares Wins 17",43,"","g\GBWDW17_17209_01.zip","",0,"G\Golden_Boulder_-_Who_Dares_Wins_17.png",114,54,39,8,7,"","",0,4,"",0,0,0,6646,8,0,0,0,0,1,0,3,0,106,0,1,2,0,"",0,"",17191,17210,0,1,"",0,1,"",0
17210,"Golden Boulder - Who Dares Wins 18",43,"","g\GBWDW18_17210_01.zip","",0,"G\Golden_Boulder_-_Who_Dares_Wins_18.png",114,54,39,8,7,"","",0,4,"",0,0,0,6646,8,0,0,0,0,1,0,3,0,106,0,1,2,0,"",0,"",17209,17211,0,1,"",0,1,"",0
17211,"Golden Boulder - Who Dares Wins 19",43,"","g\GBWDW19_17211_01.zip","",0,"G\Golden_Boulder_-_Who_Dares_Wins_19.png",114,54,39,8,7,"","",0,4,"",0,0,0,6646,8,0,0,0,0,1,0,3,0,106,0,1,2,0,"",0,"",17210,17212,0,1,"",0,1,"",0
17212,"Golden Boulder - Who Dares Wins 20",43,"","g\GBWDW20_17212_01.zip","",0,"G\Golden_Boulder_-_Who_Dares_Wins_20.png",114,54,39,8,7,"","",0,4,"",0,0,0,6646,8,0,0,0,0,1,0,3,0,103,0,1,2,0,"",0,"",17211,17192,0,1,"",0,1,"",0
17213,"Metal Warrior IV - Agents of Metal [Preview]",42,"Dojo Preview v2","m1\METALW4-_17213_01.zip","",0,"M\Metal_Warrior_IV_-_Agents_of_Metal_[Preview].png",1987,4,883,8,7,"","",0,4,"",0,0,0,1052,2,1,0,0,1,0,0,1,0,191,0,1,1,0,"",0,"",0,0,15503,0,"",0,1,"",0
17214,"Blade Runner",22,"","b1\BLADERU2_17214_01.zip","",0,"B\Blade_Runner_v2.png",38,205,2887,8,59,"","",0,4,"",0,0,0,2694,2,1,0,0,0,0,0,3,0,26,0,1,1,0,"",0,"",0,0,18883,0,"",0,1,"",0
17215,"Painter",24,"Computronic 1985/01-02","p1\PAINTER_17215_01.zip","",0,"P\Painter.png",39,2,2778,8,59,"","",0,4,"",0,0,0,3799,3,1,0,0,0,0,0,1,0,18,0,1,1,0,"",0,"in game colours looks strange if the old C64 kernal is used.",0,0,18208,0,"",0,1,"",0
17216,"Wüstenrallye",25,"Computronic 1985/03-04","","",0,"",38,1,2778,8,8,"","",0,4,"",0,0,0,7438,3,1,0,0,0,0,0,3,0,0,-1,-1,-1,0,"",0,"",0,0,0,0,"",0,1,"",0
17217,"Jet-Pac",24,"Computronic 1985/03-04, Computronic-Sonderausgabe 1986/01","","",0,"",38,1,2778,8,8,"","",0,4,"",0,0,0,3799,1,1,0,0,0,0,0,3,0,0,-1,-1,-1,0,"",0,"",0,0,0,0,"",0,1,"",0
17218,"Black Moore Castle",24,"Computronic 1985/03-04","","",0,"",38,1,2778,8,8,"","",0,4,"",0,0,0,7439,1,1,0,0,0,0,0,3,0,0,-1,-1,-1,0,"",0,"",0,0,0,0,"",0,1,"",0
17219,"Cadelon",25,"Computronic 1985/05-06","c1\CADELON_17219_01.zip","",0,"C\Cadelon.png",39,172,2778,8,7,"","",0,4,"",0,0,0,495,3,1,0,0,0,0,0,3,0,35,0,1,1,0,"not 100%? - line 30032 seems to be incomplete and line 30033 was guessed",0,"",0,0,0,0,"",0,1,"",0
17220,"Golf",24,"Homecomputer 1984/08","","",0,"",38,1,2777,8,8,"","",0,4,"",0,0,0,3799,1,0,0,0,0,0,0,3,0,0,-1,-1,-1,0,"",0,"",0,0,0,0,"",0,1,"",0
17221,"Cavern-Man",24,"Homecomputer 1984/08","","",0,"",38,1,2777,8,8,"","",0,4,"",0,0,0,6647,1,0,0,0,0,0,0,3,0,0,-1,-1,-1,0,"",0,"",0,0,0,0,"",0,1,"",0
17222,"Space-Fighter",4,"","","",0,"",38,1,742,8,8,"","",0,4,"",0,0,0,1,1,0,0,0,0,0,0,3,0,0,-1,-1,-1,0,"",0,"",0,0,0,0,"",0,1,"",0
17223,"Space-Comets",4,"","","",0,"",38,1,742,8,8,"","",0,4,"",0,0,0,1,1,0,0,0,0,0,0,3,0,0,-1,-1,-1,0,"",0,"",0,0,0,0,"",0,1,"",0
17224,"Roadpainter",24,"Computronic 1984/06","","",0,"",38,1,2778,8,8,"","",0,4,"",0,0,0,713,1,1,0,0,0,0,0,3,0,0,-1,-1,-1,0,"",0,"",0,0,0,0,"",0,1,"",0
17225,"Monster Attack",24,"Computronic 1984/08","m2\MONSTAT2_17225_01.zip","",0,"M\Monster_Attack_v2.png",3525,9,2778,8,7,"","",0,4,"",0,0,0,799,3,1,0,0,0,0,0,3,0,24,0,1,1,0,"",0,"",0,0,0,0,"",0,1,"",0
17226,"Block-Painter",4,"","","",0,"",38,1,742,8,8,"","",0,4,"",0,0,0,1,1,0,0,0,0,0,0,3,0,0,-1,-1,-1,0,"",0,"",0,0,0,0,"",0,1,"",0
17227,"Brieftaube",25,"Computronic 1985/05-06","b2\BRIEFTAU_17227_01.zip","",0,"B\Brieftaube.png",3800,2,2778,8,7,"","",0,4,"",0,0,0,6648,3,1,0,0,0,0,0,3,0,49,0,1,1,0,"",0,"",0,0,0,0,"",0,1,"",0
17228,"Reactor 64",24,"Homecomputer 1985/01","","",0,"",38,1,2777,8,8,"","",0,4,"",0,0,0,6649,1,0,0,0,0,0,0,3,0,0,-1,-1,-1,0,"",0,"",0,0,0,0,"",0,1,"",0
17230,"Zeppelin Comand",24,"CPU 1984/10","z\ZEPPELNC_17230_02.zip","",0,"Z\Zeppelin_Comand.png",39,2,2526,8,7,"","",0,4,"",0,0,0,6650,3,0,0,0,0,0,0,3,0,41,0,1,1,0,"",0,"",0,0,0,0,"",0,2,"",0
17231,"Dragster Crash",24,"CPU 1984/04","d2\DRAGSTCR_17231_01.zip","",0,"D\Dragster_Crash.png",39,2,2526,8,7,"","",0,4,"",0,0,0,801,3,0,0,0,0,0,1,3,0,28,0,1,1,0,"",0,"",0,0,13986,2,"",0,1,"",0
17232,"Star Snake",24,"","","",0,"",38,1,742,8,8,"","",0,4,"",0,0,0,1,1,0,0,0,0,0,0,3,0,0,-1,-1,-1,0,"",0,"",0,0,0,0,"",0,1,"",0
17233,"Artillary",24,"","a2\ARTILLAR_17233_01.zip","",0,"A\Artillary.png",39,62,742,8,7,"","",0,4,"",0,0,0,1,3,0,0,0,0,0,0,1,0,19,0,2,2,0,"",0,"",0,0,0,2,"",0,1,"",0
17234,"Lauf 64",24,"Homecomputer 1984/10","","",0,"",38,1,2777,8,8,"","",0,4,"",0,0,0,1,1,0,0,0,0,0,0,3,0,0,-1,-1,-1,0,"",0,"",0,0,0,0,"",0,1,"",0
17235,"Imbiss",24,"Homecomputer 1984/10","","",0,"",38,1,2777,8,8,"","",0,4,"",0,0,0,6651,1,0,0,0,0,0,0,3,0,0,-1,-1,-1,0,"",0,"",0,0,0,0,"",0,1,"",0
17236,"Auto 001",44,"","a2\AUTO001_17236_01.zip","",0,"A\Auto_001.png",114,54,39,8,7,"","",0,4,"",0,0,0,6646,2,0,0,0,0,1,0,3,0,66,0,1,2,0,"",0,"",0,0,0,1,"",0,1,"",0
17237,"Auto Dash 01",42,"","a2\AUTODA01_17237_01.zip","",0,"A\Auto_Dash_01.png",114,54,39,8,7,"","",0,4,"",0,0,0,6646,2,0,0,0,0,1,0,3,0,86,0,1,2,0,"",0,"",0,17238,18506,1,"",0,1,"",0
17238,"Auto Dash 02",42,"","a2\AUTODA02_17238_01.zip","",0,"A\Auto_Dash_02.png",114,54,39,8,7,"","",0,4,"",0,0,0,6646,2,0,0,0,0,1,0,3,0,87,0,1,2,0,"",0,"",17237,17239,0,1,"",0,1,"",0
17239,"Auto Dash 03",42,"","a2\AUTODA03_17239_01.zip","",0,"A\Auto_Dash_03.png",114,54,39,8,7,"","",0,4,"",0,0,0,6646,2,0,0,0,0,1,0,3,0,87,0,1,2,0,"",0,"",17238,17240,0,1,"",0,1,"",0
17240,"Auto Dash 04",42,"","a2\AUTODA04_17240_01.zip","",0,"A\Auto_Dash_04.png",114,54,39,8,7,"","",0,4,"",0,0,0,6646,2,0,0,0,0,1,0,3,0,84,0,1,2,0,"",0,"",17239,17241,0,1,"",0,1,"",0
17241,"Auto Dash 05",42,"","a2\AUTODA05_17241_01.zip","",0,"A\Auto_Dash_05.png",114,54,39,8,7,"","",0,4,"",0,0,0,6646,2,0,0,0,0,1,0,3,0,87,0,1,2,0,"",0,"",17240,17242,0,1,"",0,1,"",0
17242,"Auto Dash 06",42,"","a2\AUTODA06_17242_01.zip","",0,"A\Auto_Dash_06.png",114,54,39,8,7,"","",0,4,"",0,0,0,6646,2,0,0,0,0,1,0,3,0,86,0,1,2,0,"",0,"",17241,17243,0,1,"",0,1,"",0
17243,"Auto Dash 07",42,"","a2\AUTODA07_17243_01.zip","",0,"A\Auto_Dash_07.png",114,54,39,8,7,"","",0,4,"",0,0,0,6646,2,0,0,0,0,1,0,3,0,89,0,1,2,0,"",0,"",17242,17244,0,1,"",0,1,"",0
17244,"Auto Dash 08",42,"","a2\AUTODA08_17244_01.zip","",0,"A\Auto_Dash_08.png",114,54,39,8,7,"","",0,4,"",0,0,0,6646,2,0,0,0,0,1,0,3,0,88,0,1,2,0,"",0,"",17243,17245,0,1,"",0,1,"",0
17245,"Auto Dash 09",42,"","a2\AUTODA09_17245_01.zip","",0,"A\Auto_Dash_09.png",114,54,39,8,7,"","",0,4,"",0,0,0,6646,2,0,0,0,0,1,0,3,0,85,0,1,2,0,"",0,"",17244,17246,0,1,"",0,1,"",0
17246,"Auto Dash 10",42,"","a2\AUTODA10_17246_01.zip","",0,"A\Auto_Dash_10.png",114,54,39,8,7,"","",0,4,"",0,0,0,6646,2,0,0,0,0,1,0,3,0,86,0,1,2,0,"",0,"",17245,17247,0,1,"",0,1,"",0
17247,"Auto Dash 11",42,"","a2\AUTODA11_17247_01.zip","",0,"A\Auto_Dash_11.png",114,54,39,8,7,"","",0,4,"",0,0,0,6646,2,0,0,0,0,1,0,3,0,89,0,1,2,0,"",0,"",17246,17248,0,1,"",0,1,"",0
17248,"Auto Dash 12",42,"","a2\AUTODA12_17248_01.zip","",0,"A\Auto_Dash_12.png",114,54,39,8,7,"","",0,4,"",0,0,0,6646,2,0,0,0,0,1,0,3,0,91,0,1,2,0,"",0,"",17247,17249,0,1,"",0,1,"",0
17249,"Auto Dash 13",42,"","a2\AUTODA13_17249_01.zip","",0,"A\Auto_Dash_13.png",114,54,39,8,7,"","",0,4,"",0,0,0,6646,2,0,0,0,0,1,0,3,0,89,0,1,2,0,"",0,"",17248,17250,0,1,"",0,1,"",0
17250,"Auto Dash 14",42,"","a2\AUTODA14_17250_01.zip","",0,"A\Auto_Dash_14.png",114,54,39,8,7,"","",0,4,"",0,0,0,6646,2,0,0,0,0,1,0,3,0,90,0,1,2,0,"",0,"",17249,17251,0,1,"",0,1,"",0
17251,"Auto Dash 15",42,"","a2\AUTODA15_17251_01.zip","",0,"A\Auto_Dash_15.png",114,54,39,8,7,"","",0,4,"",0,0,0,6646,2,0,0,0,0,1,0,3,0,92,0,1,2,0,"",0,"",17250,17252,0,1,"",0,1,"",0
17252,"Auto Dash 16",42,"","a2\AUTODA16_17252_01.zip","",0,"A\Auto_Dash_16.png",114,54,39,8,7,"","",0,4,"",0,0,0,6646,2,0,0,0,0,1,0,3,0,91,0,1,2,0,"",0,"",17251,17253,0,1,"",0,1,"",0
17253,"Auto Dash 17",42,"","a2\AUTODA17_17253_01.zip","",0,"A\Auto_Dash_17.png",114,54,39,8,7,"","",0,4,"",0,0,0,6646,2,0,0,0,0,1,0,3,0,89,0,1,2,0,"",0,"",17252,17254,0,1,"",0,1,"",0
17254,"Auto Dash 18",42,"","a2\AUTODA18_17254_01.zip","",0,"A\Auto_Dash_18.png",114,54,39,8,7,"","",0,4,"",0,0,0,6646,2,0,0,0,0,1,0,3,0,90,0,1,2,0,"",0,"",17253,17255,0,1,"",0,1,"",0
17255,"Auto Dash 19",42,"","a2\AUTODA19_17255_01.zip","",0,"A\Auto_Dash_19.png",114,54,39,8,7,"","",0,4,"",0,0,0,6646,2,0,0,0,0,1,0,3,0,92,0,1,2,0,"",0,"",17254,17256,0,1,"",0,1,"",0
17256,"Auto Dash 20",42,"","a2\AUTODA20_17256_01.zip","",0,"A\Auto_Dash_20.png",114,54,39,8,7,"","",0,4,"",0,0,0,6646,2,0,0,0,0,1,0,3,0,89,0,1,2,0,"",0,"",17255,17257,0,1,"",0,1,"",0
17257,"Auto Dash 21",42,"","a2\AUTODA21_17257_01.zip","",0,"A\Auto_Dash_21.png",114,54,39,8,7,"","",0,4,"",0,0,0,6646,2,0,0,0,0,1,0,3,0,91,0,1,2,0,"",0,"",17256,17258,0,1,"",0,1,"",0
17258,"Auto Dash 22",42,"","a2\AUTODA22_17258_01.zip","",0,"A\Auto_Dash_22.png",114,54,39,8,7,"","",0,4,"",0,0,0,6646,2,0,0,0,0,1,0,3,0,88,0,1,2,0,"",0,"",17257,17259,0,1,"",0,1,"",0
17259,"Auto Dash 23",42,"","a2\AUTODA23_17259_01.zip","",0,"A\Auto_Dash_23.png",114,54,39,8,7,"","",0,4,"",0,0,0,6646,2,0,0,0,0,1,0,3,0,91,0,1,2,0,"",0,"",17258,17260,0,1,"",0,1,"",0
17260,"Auto Dash 24",42,"","a2\AUTODA24_17260_01.zip","",0,"A\Auto_Dash_24.png",114,54,39,8,7,"","",0,4,"",0,0,0,6646,2,0,0,0,0,1,0,3,0,90,0,1,2,0,"",0,"",17259,17261,0,1,"",0,1,"",0
17261,"Auto Dash 25",42,"","a2\AUTODA25_17261_01.zip","",0,"A\Auto_Dash_25.png",114,54,39,8,7,"","",0,4,"",0,0,0,6646,2,0,0,0,0,1,0,3,0,90,0,1,2,0,"",0,"",17260,17262,0,1,"",0,1,"",0
17262,"Auto Dash 26",42,"","a2\AUTODA26_17262_01.zip","",0,"A\Auto_Dash_26.png",114,54,39,8,7,"","",0,4,"",0,0,0,6646,2,0,0,0,0,1,0,3,0,88,0,1,2,0,"",0,"",17261,17263,0,1,"",0,1,"",0
17263,"Auto Dash 27",42,"","a2\AUTODA27_17263_01.zip","",0,"A\Auto_Dash_27.png",114,54,39,8,7,"","",0,4,"",0,0,0,6646,2,0,0,0,0,1,0,3,0,89,0,1,2,0,"",0,"",17262,17264,0,1,"",0,1,"",0
17264,"Auto Dash 28",42,"","a2\AUTODA28_17264_01.zip","",0,"A\Auto_Dash_28.png",114,54,39,8,7,"","",0,4,"",0,0,0,6646,2,0,0,0,0,1,0,3,0,88,0,1,2,0,"",0,"",17263,17265,0,1,"",0,1,"",0
17265,"Auto Dash 29",42,"","a2\AUTODA29_17265_01.zip","",0,"A\Auto_Dash_29.png",114,54,39,8,7,"","",0,4,"",0,0,0,6646,2,0,0,0,0,1,0,3,0,88,0,1,2,0,"",0,"",17264,17266,0,1,"",0,1,"",0
17266,"Auto Dash 30",42,"","a2\AUTODA30_17266_01.zip","",0,"A\Auto_Dash_30.png",114,54,39,8,7,"","",0,4,"",0,0,0,6646,2,0,0,0,0,1,0,3,0,86,0,1,2,0,"",0,"",17265,0,0,1,"",0,1,"",0
17267,"Forkidzdash 01",43,"","f\FORKID01_17267_01.zip","",0,"F\Forkidzdash_01.png",114,54,39,8,7,"","",0,4,"",0,0,0,5336,2,0,0,0,0,0,0,3,0,118,0,1,2,0,"",0,"",0,0,0,1,"",0,1,"",0
17268,"Forkidzdash 02",44,"","f\FORKID02_17268_01.zip","",0,"F\Forkidzdash_02.png",114,54,39,8,7,"","",0,4,"",0,0,0,5336,2,0,0,0,0,0,0,3,0,120,0,1,2,0,"",0,"",0,0,0,1,"",0,1,"",0
17269,"Gustaf",27,"","g\GUSTAF_17269_01.zip","",0,"G\Gustaf.png",39,88,1889,8,7,"","",0,4,"",0,0,0,6633,21,0,0,0,0,0,1,1,0,15,0,1,1,0,"",0,"",0,0,17140,2,"",0,1,"",0
17270,"Musse & Plumpen",27,"","m2\MUSSEPLU_17270_01.zip","",0,"M\Musse_and_Plumpen.png",39,88,1889,8,7,"","",0,4,"",0,0,0,6636,21,0,0,0,0,0,1,1,0,16,0,1,1,0,"",0,"",0,0,0,2,"",0,1,"",0
17271,"Draken & trollet",27,"","d2\DRAKENTR_17271_01.zip","",0,"D\Draken_and_Trollet.png",39,88,1889,8,7,"","",0,4,"",0,0,0,989,21,0,0,0,0,0,1,1,0,15,0,1,1,0,"",0,"",0,0,17139,2,"",0,1,"",0
17272,"Rabatt-äventyr",27,"","r\RABATTAV_17272_01.zip","",0,"R\Rabatt-Aventyr.png",39,88,1889,8,7,"","",0,4,"",0,0,0,6633,21,0,0,0,0,0,1,1,0,15,0,1,1,0,"",0,"",0,0,0,2,"",0,1,"",0
17273,"Smurferna",27,"","s2\SMURFERN_17273_01.zip","",0,"S\Smurferna.png",3239,88,1889,8,7,"","",0,4,"",0,0,0,6633,21,0,0,0,0,0,1,1,0,29,0,1,1,0,"",0,"",0,0,17141,2,"",0,1,"",0
17274,"Counting Parade",4,"mentioned in Spinnaker catalog from 1985","","",0,"",38,1,281,8,8,"","",0,4,"",0,0,0,1,2,0,0,0,0,0,0,3,0,0,-1,-1,-1,0,"",0,"",0,0,0,0,"",0,1,"",0
17275,"Early Learning Friends",4,"mentioned in Spinnaker catalog from 1985","","",0,"",38,1,281,8,8,"","",0,4,"",0,0,0,1,2,0,0,0,0,0,0,3,0,0,-1,-1,-1,0,"",0,"",0,0,0,0,"",0,1,"",0
17276,"Math Busters, The",24,"","m1\MATHBUST_17276_01.zip","",0,"M\The_Math_Busters.png",39,115,281,8,7,"","",0,4,"",0,0,0,5972,2,1,0,0,0,0,0,3,0,1,0,1,1,0,"",0,"",0,0,0,0,"",0,1,"vtde=yes
",1
17277,"Rock 'n' Rhythm",24,"","r\ROCKNRHY_17277_01.zip","",0,"R\Rock_'n'_Rhythm.png",2161,196,281,8,7,"","",0,4,"",0,0,0,6745,2,1,0,0,0,0,0,1,0,1,0,1,1,0,"",0,"",0,0,0,0,"",0,1,"",1
17278,"Song Maker",25,"","s2\SONGMAKR_17278_01.zip","",0,"S\Song_Maker.png",3529,1,1632,8,7,"","",0,4,"",0,0,0,7014,2,1,0,0,0,0,0,3,0,1,0,1,1,0,"",0,"",0,0,0,0,"",0,1,"",2
